Review,Date
No refund …Couldn’t travel due to sickness and couldn’t get a refund.Won’t use your company again!,31 December 2023
Value and safe drivingThe price and ease of booking and the friendliness of the driver,27 December 2023
Very prompt service with good female…Very prompt service with good female driver,29 December 2023
Very reliable and easy to set up and…Very reliable and easy to set up and book with.,22 December 2023
Bus was not on time and was too lateBus was not on time and was too late. the seats were very very uncomfortable,29 January 2023
Brilliant service lovely driver,01 January 2024
"Smooth and safe journeySmooth and safe journey, no complaints at all.",02 January 2024
Punctual and efficient as alwaysPunctual and efficient as always. Great value.,27 December 2023
Good really goodGood really goodComfortable,01 January 2024
"Odd route followedWas travelling from London to Manchester on the 13:00 trip and oddly the bus tracker on the Megabus site was not working for this trip, We stopped off at Heathrow on time and on arriving at Birmingham we were 5 minutes late from here driving decisions became odd, Google maps showed A38M clear along with the M6 where it joined but the the driver decided to follow the A34 to join the M6 which had delays, Shortly after joining the M6 which was congested from the junction we had joined we left, I believed maybe the driver was going to follow the A roads again but no we parked up for over 10 minutes which was confusing as this wasn’t a schedule stop but all became clear when a replacement driver arrived by which point we were now nearly 60 minutes behind schedule. What followed was akin to a white knuckle ride with the new driver trying to make time up through heavy rainfall conditions with a number of times he was forced to brake sharply followed by the driver beeping his horn and flashing his headlamps at cars that had impeded him",30 December 2023
The coach from shudehill is  always late,27 December 2023
Comfortable tripThe trip was comfortable and on time.,01 January 2024
Great service,30 December 2023
Good service👌,02 January 2024
It was a great experience,02 January 2024
Timely arrival of the bus and…Timely arrival of the bus and reliability,01 January 2024
Great service,02 January 2024
"Buses right on timeBuses right on time, staff very helpful.",24 December 2023
Excellent customer service and value…Excellent customer service and value for money,28 December 2023
ThnyGreat service,31 December 2023
Great sevice !!Great sevice !!! Oxford-Manchester,23 December 2023
"Excellent purchasing processExcellent purchasing process, comfortable vehicles, on time, reliable and intuitive stops!",30 December 2023
"Drivers friendlyDrivers friendly, comfy seats",27 December 2023
I use to travel with you megabus thank…I use to travel with you megabus thank you,01 January 2024
"choose a megabus for relaibilitya safe driver,a bus on time,very cleancomfort on the bus",02 January 2024
Always great service,02 January 2024
"Excellent quality serviceSmooth, peaceful and quiet",02 January 2024
Timely and courteous staff,30 December 2023
Bad services,30 December 2023
Good drivingThe smooth driving and the bus kept time.,23 December 2023
Travelled from Birmingham to Glasgow…Travelled from Birmingham to Glasgow very comfortable journey,20 December 2023
Arrived safely and on time,27 December 2023
Caring and considerate driver,31 December 2023
FineFine. A little uncomfortable,27 December 2023
"Very good experienceVery good experience, nice seating",28 December 2023
Smooth check inSmooth check in. Nice Bus with good leg space.,25 December 2023
